"","def_w1","def_w2","econ_w1","econ_w2","soc_w1","soc_w2","EG1_BINDING_SHORT","EG2_BINDING_SHORT","authority1","authority2","loyalty1","loyalty2","purity1","purity2","EG1_IND_SHORT","EG2_IND_SHORT","fairness1","fairness2","harm1","harm2","AGE","Q50","sex_num","Q17_02","Q17_06","Q17_09","Q17_15","Q17_18","Q17_23","Q17_24","Q17_04","Q17_21","Q17_26","Q17_12","Q17_28","Q17_30","RETEST_Q17_02","RETEST_Q17_06","RETEST_Q17_09","RETEST_Q17_15","RETEST_Q17_18","RETEST_Q17_23","RETEST_Q17_24","RETEST_Q17_04","RETEST_Q17_21","RETEST_Q17_26","RETEST_Q17_12","RETEST_Q17_28","RETEST_Q17_30"
"586",NA,2.66666666666667,NA,1.6,NA,1.71428571428571,NA,0.833333333333333,NA,1.5,NA,0.5,NA,0.5,NA,1.25,NA,1,NA,1.5,52,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,1,1,1,1,1,2,1,3,2,3
"587",NA,2.33333333333333,NA,1,NA,1.57142857142857,NA,4.83333333333333,NA,4.5,NA,5,NA,5,NA,5,NA,5,NA,5,54,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,2,1,2,1,1,1,1,2,3,2
"588",NA,1.66666666666667,NA,1.2,NA,1.85714285714286,NA,1.83333333333333,NA,2.5,NA,0.5,NA,2.5,NA,4,NA,4,NA,4,53,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,2,1,2,3,1,1,1,1,2,2
"589",NA,1.66666666666667,NA,1.4,NA,1.42857142857143,NA,2.16666666666667,NA,2.5,NA,2,NA,2,NA,4.25,NA,5,NA,3.5,23,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,1,1,1,1,1,2,1,1,2,2
"590",NA,2,NA,1.4,NA,1.85714285714286,NA,0.833333333333333,NA,0.5,NA,1.5,NA,0.5,NA,3.5,NA,4,NA,3,18,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,2,1,2,2,2,2,1,2,2,2
"591",NA,3,NA,1.8,NA,1.85714285714286,NA,3.16666666666667,NA,3.5,NA,2,NA,4,NA,3.25,NA,3.5,NA,3,53,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,1,1,1,1,1,1,1,3,3,3
"592",NA,1.66666666666667,NA,2.2,NA,2.28571428571429,NA,0.5,NA,0,NA,1.5,NA,0,NA,3,NA,3,NA,3,55,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,3,3,2,1,1,3,1,1,3,1
"593",NA,1.66666666666667,NA,1.4,NA,2.71428571428571,NA,4,NA,4,NA,4,NA,4,NA,3.5,NA,3.5,NA,3.5,51,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,3,2,3,1,2,1,1,2,2
"594",NA,1.66666666666667,NA,1.4,NA,2,NA,3.33333333333333,NA,3.5,NA,3,NA,3.5,NA,3.5,NA,3.5,NA,3.5,53,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,1,1,1,2,1,1,1,1,3,1
"595",NA,2,NA,1,NA,1.71428571428571,NA,3.5,NA,3,NA,3.5,NA,4,NA,4,NA,4,NA,4,52,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,1,1,1,2,1,1,1,2,2,2
"596",NA,2.33333333333333,NA,1.8,NA,2.71428571428571,NA,4.66666666666667,NA,4.5,NA,4.5,NA,5,NA,4.5,NA,4.5,NA,4.5,51,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,3,2,3,1,2,1,2,2,3
"597",NA,2.66666666666667,NA,1,NA,2.28571428571429,NA,3,NA,3,NA,3,NA,3,NA,3,NA,3,NA,3,51,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,3,1,1,1,1,1,3,3,2
"598",NA,2,NA,1.8,NA,2,NA,2.66666666666667,NA,2,NA,3.5,NA,2.5,NA,3.75,NA,3.5,NA,4,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,3,1,2,2,2,3,1,3,1,2
"599",NA,1,NA,1.4,NA,1.42857142857143,NA,2.83333333333333,NA,3.5,NA,1.5,NA,3.5,NA,3.25,NA,4,NA,2.5,25,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,2,1,1,1,1,3,1,1,1,1
"600",NA,3,NA,1,NA,2.28571428571429,NA,3,NA,2.5,NA,3,NA,3.5,NA,3.75,NA,3.5,NA,4,52,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,3,1,2,3,1,1,1,3,3,3
"601",NA,1.33333333333333,NA,2,NA,2.57142857142857,NA,4.16666666666667,NA,4,NA,3.5,NA,5,NA,4.5,NA,4.5,NA,4.5,47,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,2,1,3,1,3,1,1,2,1
"602",NA,1.66666666666667,NA,1.4,NA,1.57142857142857,NA,1.66666666666667,NA,2.5,NA,1,NA,1.5,NA,1.75,NA,1.5,NA,2,51,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,1,1,1,1,1,1,1,1,3,1
"603",NA,1.66666666666667,NA,1.6,NA,1.71428571428571,NA,3.83333333333333,NA,3.5,NA,4,NA,4,NA,3.75,NA,3.5,NA,4,52,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,1,1,2,1,1,2,1,1,2,2
"604",NA,2,NA,1.4,NA,1.85714285714286,NA,3,NA,3,NA,3,NA,3,NA,3,NA,3,NA,3,54,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,3,1,1,2,1,1,2,3
"605",NA,1.33333333333333,NA,1.4,NA,1.85714285714286,NA,2,NA,1.5,NA,3.5,NA,1,NA,3.25,NA,3.5,NA,3,46,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,2,1,2,1,1,2,1,1,2,1
"606",NA,2.33333333333333,NA,1,NA,1.14285714285714,NA,2,NA,2,NA,1.5,NA,2.5,NA,3,NA,2.5,NA,3.5,47,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,1,1,1,1,1,1,3,3
"607",NA,2.66666666666667,NA,1,NA,1.42857142857143,NA,3.16666666666667,NA,2.5,NA,3.5,NA,3.5,NA,4,NA,4,NA,4,45,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,1,1,1,1,1,1,3,3,2
"608",NA,1.33333333333333,NA,1.2,NA,1.28571428571429,NA,2,NA,2,NA,2,NA,2,NA,3.5,NA,3.5,NA,3.5,49,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,1,1,1,1,1,2,1,1,2,1
"609",NA,3,NA,1.4,NA,1.28571428571429,NA,3,NA,2.5,NA,4.5,NA,2,NA,3,NA,3.5,NA,2.5,51,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,1,1,1,1,1,1,1,3,3,3
"610",NA,1.33333333333333,NA,1.2,NA,1.42857142857143,NA,4.66666666666667,NA,4.5,NA,4.5,NA,5,NA,4.25,NA,4.5,NA,4,50,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,2,1,1,1,1,1,1,2,1
"611",NA,1.66666666666667,NA,1.2,NA,1.71428571428571,NA,3.83333333333333,NA,3.5,NA,4,NA,4,NA,4.25,NA,4.5,NA,4,46,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,1,2,2,1,1,1,1,3,1
"612",NA,1.33333333333333,NA,1.6,NA,1.42857142857143,NA,2.83333333333333,NA,2.5,NA,3.5,NA,2.5,NA,3,NA,3,NA,3,45,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,1,2,1,1,2,1,1,2,1
"613",NA,2.33333333333333,NA,1,NA,1.28571428571429,NA,2.16666666666667,NA,2,NA,2.5,NA,2,NA,4,NA,4,NA,4,31,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,1,1,1,1,1,1,1,2,2,3
"614",NA,2.66666666666667,NA,1,NA,1.28571428571429,NA,2.83333333333333,NA,3,NA,3.5,NA,2,NA,4.5,NA,5,NA,4,47,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,1,1,1,1,1,1,2,3,3
"615",NA,1.66666666666667,NA,1.8,NA,1.85714285714286,NA,1.83333333333333,NA,2.5,NA,0,NA,3,NA,1.75,NA,2,NA,1.5,50,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,1,1,1,1,1,1,1,1,3,1
"616",NA,2,NA,1.8,NA,2,NA,2.5,NA,1.5,NA,1.5,NA,4.5,NA,2,NA,2,NA,2,49,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,1,1,1,2,1,3,1,1,2,3
"617",NA,2,NA,1.4,NA,1.28571428571429,NA,3.16666666666667,NA,3,NA,2.5,NA,4,NA,5,NA,5,NA,5,49,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,1,1,1,1,1,1,1,1,3,2
"618",NA,2.33333333333333,NA,1.2,NA,1.42857142857143,NA,3.33333333333333,NA,4,NA,2,NA,4,NA,4.25,NA,4,NA,4.5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,1,1,1,1,2,1,1,3,3
"619",NA,1,NA,1.4,NA,1.28571428571429,NA,2.16666666666667,NA,1,NA,3,NA,2.5,NA,4,NA,3.5,NA,4.5,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,1,1,1,1,1,1,1,1,1,1
"620",NA,1,NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,NA,1,NA,1,48,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1
"621",NA,2,NA,1,NA,2.28571428571429,NA,2.83333333333333,NA,2,NA,3.5,NA,3,NA,4.25,NA,4.5,NA,4,44,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,1,3,1,3,1,1,1,1,3,2
"622",NA,3,NA,1.4,NA,1.42857142857143,NA,3.16666666666667,NA,2.5,NA,3,NA,4,NA,3.75,NA,4,NA,3.5,53,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,1,1,1,1,1,3,1,3,3,3
"623",NA,2,NA,1,NA,1.85714285714286,NA,2.5,NA,2.5,NA,3.5,NA,1.5,NA,4.25,NA,4,NA,4.5,45,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,1,1,2,1,1,1,1,2,3,1
"624",NA,1.66666666666667,NA,1.8,NA,1.71428571428571,NA,3.16666666666667,NA,3,NA,3,NA,3.5,NA,2.5,NA,2.5,NA,2.5,49,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,1,1,1,1,1,3,1,1,3,1
"625",NA,3,NA,1,NA,1.28571428571429,NA,3.16666666666667,NA,3.5,NA,4,NA,2,NA,3,NA,4,NA,2,19,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,1,1,1,1,1,1,1,3,3,3
"626",NA,1.66666666666667,NA,1.4,NA,1.57142857142857,NA,3,NA,1.5,NA,2.5,NA,5,NA,5,NA,5,NA,5,47,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,1,1,1,1,1,3,1,1,3,1
"627",NA,1.33333333333333,NA,1.2,NA,1.85714285714286,NA,3.33333333333333,NA,3,NA,4,NA,3,NA,4.5,NA,4,NA,5,42,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,1,3,1,1,2,1,1,2,1
"628",NA,1.66666666666667,NA,1,NA,1.71428571428571,NA,3,NA,2,NA,3,NA,4,NA,5,NA,5,NA,5,48,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,1,2,1,1,1,1,1,1,3,1
"629",NA,1.66666666666667,NA,1.6,NA,1.71428571428571,NA,4.16666666666667,NA,4.5,NA,3,NA,5,NA,4.5,NA,5,NA,4,43,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,2,1,1,1,1,1,1,1,3,1
"630",NA,2.33333333333333,NA,1.2,NA,2,NA,3,NA,1.5,NA,2.5,NA,5,NA,0,NA,0,NA,0,44,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,1,1,2,1,1,1,1,2,3,2
"631",NA,2.33333333333333,NA,1,NA,1.28571428571429,NA,1.83333333333333,NA,2,NA,1.5,NA,2,NA,4.25,NA,4,NA,4.5,47,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,1,1,1,1,1,1,2,3,2
"632",NA,3,NA,1.4,NA,1.28571428571429,NA,3.33333333333333,NA,3.5,NA,2.5,NA,4,NA,3.5,NA,3.5,NA,3.5,50,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,3,1,1,1,1,3,3,3
"633",NA,3,NA,1.8,NA,2,NA,3.66666666666667,NA,4,NA,3,NA,4,NA,4,NA,4,NA,4,52,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,1,1,2,1,1,3,1,3,3,3
"634",NA,1.33333333333333,NA,1.4,NA,1.14285714285714,NA,4.33333333333333,NA,4,NA,4,NA,5,NA,5,NA,5,NA,5,51,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,1,1,1,1,1,1,2,1
"635",NA,1.66666666666667,NA,1,NA,1.71428571428571,NA,2.5,NA,1,NA,2,NA,4.5,NA,4.25,NA,4.5,NA,4,50,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,1,1,2,1,1,1,1,1,3,1
"636",NA,1,NA,1.2,NA,1.71428571428571,NA,3.33333333333333,NA,3,NA,4,NA,3,NA,4.25,NA,4,NA,4.5,48,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,1,1,1,1,1,1,1,1,1,1
"637",NA,1.33333333333333,NA,1.2,NA,1.71428571428571,NA,3.16666666666667,NA,3.5,NA,3,NA,3,NA,5,NA,5,NA,5,43,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,2,1,1,1,1,1,1,2,1,1
"638",NA,3,NA,1.4,NA,1.57142857142857,NA,3.33333333333333,NA,2,NA,4,NA,4,NA,4,NA,4,NA,4,42,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,1,2,1,1,1,3,1,3,3,3
"639",NA,1.66666666666667,NA,1.2,NA,2.14285714285714,NA,4.66666666666667,NA,4.5,NA,5,NA,4.5,NA,5,NA,5,NA,5,42,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,1,1,1,1,2,1,1,3,1
"640",NA,2.66666666666667,NA,1,NA,1.57142857142857,NA,3.16666666666667,NA,3.5,NA,3,NA,3,NA,2.75,NA,4.5,NA,1,53,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,1,1,1,1,1,1,1,2,3,3
"641",NA,3,NA,1,NA,1.71428571428571,NA,2.33333333333333,NA,2.5,NA,1.5,NA,3,NA,4.25,NA,4,NA,4.5,53,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,1,1,1,1,1,1,1,3,3,3
"642",NA,2.33333333333333,NA,1.2,NA,1.85714285714286,NA,1.33333333333333,NA,1.5,NA,1.5,NA,1,NA,1.75,NA,2,NA,1.5,25,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,2,1,1,3,1,1,2,3,3,1
"643",NA,1.66666666666667,NA,1.2,NA,1.42857142857143,NA,2.16666666666667,NA,2,NA,2.5,NA,2,NA,4.25,NA,4.5,NA,4,52,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,1,1,1,1,1,1,1,1,2,2
"644",NA,2.33333333333333,NA,1.4,NA,1.42857142857143,NA,2.83333333333333,NA,2.5,NA,2.5,NA,3.5,NA,2.75,NA,2.5,NA,3,55,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,1,1,1,1,1,1,1,2,3,2
"645",NA,1.33333333333333,NA,1.4,NA,1.57142857142857,NA,3.83333333333333,NA,3.5,NA,4,NA,4,NA,3.75,NA,4,NA,3.5,54,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,1,1,1,1,1,1,2,1,2,1
"646",NA,1.66666666666667,NA,1.4,NA,2.14285714285714,NA,4,NA,3.5,NA,4,NA,4.5,NA,3.75,NA,4,NA,3.5,46,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,3,1,2,2,1,2,1,1,3,1
"647",NA,1.66666666666667,NA,1,NA,1,NA,1.33333333333333,NA,1,NA,2,NA,1,NA,3.25,NA,3.5,NA,3,51,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,3,1
"648",NA,1,NA,1,NA,1,NA,1,NA,0.5,NA,1,NA,1.5,NA,4.75,NA,5,NA,4.5,51,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1
"649",NA,2,NA,1,NA,1.28571428571429,NA,2.33333333333333,NA,1.5,NA,1.5,NA,4,NA,4.25,NA,4,NA,4.5,44,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,1,1,1,1,1,1,1,2,3
"650",NA,2,NA,1.2,NA,1.42857142857143,NA,2.66666666666667,NA,3,NA,2,NA,3,NA,4,NA,4,NA,4,43,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,1,1,1,1,1,1,2,2,2
"651",NA,3,NA,1.2,NA,2,NA,2.83333333333333,NA,2.5,NA,3,NA,3,NA,4,NA,4,NA,4,49,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,3,1,1,1,1,1,1,3,3,3
"652",NA,1.66666666666667,NA,1.2,NA,1.71428571428571,NA,4,NA,3.5,NA,4.5,NA,4,NA,4.75,NA,4.5,NA,5,49,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,1,1,1,1,1,1,1,1,3,1
"653",NA,1.66666666666667,NA,1,NA,1.42857142857143,NA,4,NA,4,NA,3.5,NA,4.5,NA,4.25,NA,4.5,NA,4,61,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,1,1,1,1,1,1,1,1,3,1
"654",NA,2,NA,1.2,NA,1.14285714285714,NA,2.33333333333333,NA,2,NA,1.5,NA,3.5,NA,3.75,NA,4,NA,3.5,53,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,1,1,1,1,1,3,2
"655",NA,1.66666666666667,NA,1.4,NA,1.57142857142857,NA,1,NA,1,NA,1,NA,1,NA,1.5,NA,1.5,NA,1.5,45,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,2,1,1,1,1,3,1,1,3,1
"656",NA,2,NA,1.4,NA,2.14285714285714,NA,2,NA,3,NA,0,NA,3,NA,5,NA,5,NA,5,48,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,1,3,1,1,1,1,1,3,1,2
"657",NA,2.33333333333333,NA,1,NA,1.42857142857143,NA,1.5,NA,1.5,NA,2,NA,1,NA,2,NA,1,NA,3,22,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,1,1,1,1,1,1,3,1,3
"658",NA,2.33333333333333,NA,1.6,NA,1.85714285714286,NA,2.83333333333333,NA,2.5,NA,2.5,NA,3.5,NA,3.25,NA,3.5,NA,3,20,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,2,1,2,2,1,2,1,2,3,2
"659",NA,2.66666666666667,NA,1,NA,1.57142857142857,NA,4,NA,4,NA,4,NA,4,NA,4,NA,4.5,NA,3.5,52,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,1,1,1,1,1,1,1,2,3,3
"660",NA,2.66666666666667,NA,1.4,NA,2,NA,3.5,NA,4,NA,3,NA,3.5,NA,3,NA,4,NA,2,49,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,1,1,1,2,1,2,1,3,2,3
"661",NA,1.66666666666667,NA,1.2,NA,1.42857142857143,NA,3,NA,2.5,NA,3.5,NA,3,NA,2.25,NA,3.5,NA,1,54,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,1,1,1,1,1,1,1,2,2,1
"662",NA,2.66666666666667,NA,1.2,NA,1.57142857142857,NA,2.33333333333333,NA,3,NA,1,NA,3,NA,3.25,NA,4.5,NA,2,48,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,1,1,1,1,2,1,2,3,3
"663",NA,2,NA,1.2,NA,1.42857142857143,NA,2.66666666666667,NA,2.5,NA,3,NA,2.5,NA,4.25,NA,4.5,NA,4,52,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,1,1,2,1,2,1,3,2,1
"664",NA,2,NA,1.6,NA,1.28571428571429,NA,3.33333333333333,NA,3,NA,3.5,NA,3.5,NA,4,NA,4.5,NA,3.5,50,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,1,1,1,1,1,2,2,2,2,2
"665",NA,2.66666666666667,NA,1.2,NA,1.14285714285714,NA,3.16666666666667,NA,3,NA,4,NA,2.5,NA,4,NA,4,NA,4,44,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,1,1,1,1,2,3,3
"666",NA,1.66666666666667,NA,1.8,NA,3,NA,4.16666666666667,NA,2.5,NA,5,NA,5,NA,5,NA,5,NA,5,51,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,3,1,3,1,1,3,1
"667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668",NA,2,NA,1.2,NA,1.28571428571429,NA,2.5,NA,2.5,NA,2.5,NA,2.5,NA,3.25,NA,3.5,NA,3,22,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,1,1,1,1,1,1,2,2,2
"669",NA,1,NA,1,NA,1,NA,1.33333333333333,NA,1,NA,2,NA,1,NA,2.5,NA,3,NA,2,54,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1
"670",NA,1,NA,1,NA,1.14285714285714,NA,0.833333333333333,NA,0.5,NA,1.5,NA,0.5,NA,3.75,NA,3.5,NA,4,53,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,1,1,1,1,1,1,1
"671",NA,2.33333333333333,NA,1.4,NA,1.71428571428571,NA,3.16666666666667,NA,3,NA,3.5,NA,3,NA,2.5,NA,3,NA,2,53,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,1,1,2,1,1,1,1,2,3,2
"672",NA,2.33333333333333,NA,1,NA,1.28571428571429,NA,3,NA,3,NA,3,NA,3,NA,3,NA,3,NA,3,47,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,1,1,1,1,1,1,2,3,2
"673",NA,2.33333333333333,NA,1,NA,1.57142857142857,NA,3.16666666666667,NA,3,NA,3,NA,3.5,NA,2.75,NA,3,NA,2.5,46,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,1,1,2,1,1,1,2,3,2
"674",NA,2.66666666666667,NA,2.2,NA,1.57142857142857,NA,2.66666666666667,NA,2.5,NA,4.5,NA,1,NA,4.25,NA,4.5,NA,4,43,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,1,1,1,3,3,1,2,3,3
"675",NA,1.33333333333333,NA,1,NA,2.28571428571429,NA,4.16666666666667,NA,4,NA,5,NA,3.5,NA,4.75,NA,4.5,NA,5,42,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,1,3,2,2,1,1,1,1,2,1
"676",NA,2.33333333333333,NA,1,NA,2,NA,3.5,NA,3.5,NA,3.5,NA,3.5,NA,4.25,NA,4.5,NA,4,53,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,1,1,3,1,1,1,2,3,2
"677",NA,1.66666666666667,NA,1.8,NA,1,NA,1.33333333333333,NA,1,NA,2.5,NA,0.5,NA,2,NA,2.5,NA,1.5,48,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,3,1,1,3,1
"678",NA,1.66666666666667,NA,1.4,NA,1.28571428571429,NA,1.83333333333333,NA,1.5,NA,1.5,NA,2.5,NA,3.25,NA,2.5,NA,4,46,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,1,1,1,1,3,1,1,3,1
